顾客编号,销售月份,销售金额,销售日期
1531,201502,25.930799999999998,1
1532,201502,53.699999999999996,1
1533,201502,345.29999999999995,1
1534,201502,277.0,1
1535,201502,125.7,1
1535,201503,45.5,1
1536,201502,24.072960000000002,1
1537,201502,87.3,1
1537,201503,65.69999999999999,1
1538,201502,231.7,1
1539,201502,68.2,1
1540,201502,123.5206,1
1541,201502,787.8999999999999,1
1542,201502,148.3,1
1542,201503,8.9,1
1542,201504,20.752380000000002,1
1543,201502,184.8,1
1544,201502,124.52012000000002,2
1544,201503,183.6172,3
1544,201504,95.2844,2
1545,201502,77.5426,1
1546,201502,20.28784,1
1546,201503,16.696520000000003,1
1547,201502,59.9,1
1548,201502,288.0,1
1548,201503,213.2,1
1549,201502,123.3,1
1550,201502,120.0,1
1551,201502,64.4,1
1552,201502,13.8,1
1553,201502,39.725680000000004,1
1553,201503,515.8287799999998,4
1553,201504,32.53888,2
1554,201502,131.63908000000004,2
1555,201502,62.2,2
1556,201502,277.92272,1
1557,201502,376.6,1
1558,201502,62.9588,1
1559,201502,346.96764,4
1559,201503,401.4975600000001,13
1559,201504,274.73116,5
1560,201502,315.5701,1
1560,201503,92.72840000000001,2
1561,201502,464.36336,1
1561,201503,272.30000000000007,4
1561,201504,274.4,3
1562,201502,297.52134,5
1562,201503,349.30098000000004,13
1563,201502,108.5036,1
1564,201502,96.6764,1
1565,201502,128.956,3
1565,201503,6.8,1
1565,201504,136.7,2
1566,201502,486.7,1
1567,201502,167.99836000000005,1
1567,201503,127.3,1
1568,201502,128.01080000000002,2
1569,201502,292.7102,1
1570,201502,69.26647999999999,1
1571,201502,82.49680000000001,1
1571,201503,651.6117,8
1572,201502,93.4,1
1572,201503,39.73072,2
1572,201504,22.37332,1
1573,201502,259.79,1
1574,201502,207.25960000000003,2
1575,201502,37.2,1
1575,201503,332.74659999999994,7
1575,201504,12.053159999999998,1
1576,201502,279.13439999999997,1
1577,201502,113.4,1
1578,201502,27.063999999999997,1
1579,201502,16.3,1
1579,201504,27.28524,1
1580,201502,68.8,2
1580,201504,41.74304,2
1581,201502,21.7,1
1581,201504,13.9,1
1582,201502,356.3,1
1583,201502,62.60039999999999,1
1584,201502,61.9304,1
1584,201504,21.4408,1
1585,201502,103.0,1
1585,201504,9.0,1
1586,201502,30.68112,1
1587,201502,248.39999999999998,1
1588,201502,276.0,1
1589,201502,22.3,1
1590,201502,33.18599999999999,1
1591,201502,79.1,1
1592,201502,154.18816000000004,1
1593,201502,53.817840000000004,1
1594,201502,1569.9,1
1595,201502,84.18723999999999,2
1595,201504,191.54224,3
1596,201502,129.10000000000002,1
1596,201503,151.24332,3
1596,201504,53.48,1
1597,201502,26.237519999999996,1
1598,201502,103.8782,2
1598,201503,24.112,1
1599,201502,342.8,2
1600,201502,161.816,1
1601,201502,63.444,1
1602,201502,115.59824,1
1602,201503,30.5232,1
1603,201502,92.27720000000001,1
1603,201503,94.66228,3
1603,201504,79.46096,1
1604,201502,89.8,1
1605,201502,53.6712,1
1605,201504,28.966639999999998,1
1606,201502,20.7,1
1607,201502,24.4,1
1608,201502,81.2,1
1608,201503,131.0,1
1609,201502,121.428,2
1609,201503,232.9,2
1610,201502,7.5,1
1611,201502,291.0,1
1612,201502,275.43396,3
1612,201503,33.27026,2
1612,201504,54.2,1
1613,201502,181.7,1
1613,201503,72.00052000000001,1
1613,201504,38.98534,1
1614,201502,639.5,1
1615,201502,125.19999999999999,1
1616,201502,151.4521,1
1616,201504,52.8868,1
1617,201502,17.53872,1
1618,201502,49.199999999999996,1
1619,201502,116.1,1
1620,201502,69.60000000000001,1
1621,201502,42.56208,1
1622,201502,102.348,1
1622,201503,218.02536000000003,4
1622,201504,69.2,2
1623,201502,250.0,1
1623,201504,19.9,1
1624,201502,228.0,1
1625,201502,68.22916,1
1626,201502,41.6,1
1627,201502,154.90192000000002,1
1628,201502,179.2,1
1629,201502,208.3,1
1629,201503,183.90000000000003,1
1630,201502,253.24840000000003,1
1631,201502,57.05312,1
1631,201503,40.48996,3
1631,201504,378.64979999999997,6
1632,201502,193.2,1
1633,201502,80.6,1
1634,201502,42.900000000000006,1
1634,201503,31.8,1
1635,201502,47.4,1
1636,201502,63.8,1
1637,201502,156.0,1
1638,201502,55.5,1
1638,201503,28.88232,1
1639,201502,3.76512,1
1639,201504,108.15180000000001,3
1640,201502,199.63407999999998,3
1640,201503,28.5,1
1640,201504,183.7086,4
1641,201502,5.9,1
1641,201504,33.5,1
1642,201502,63.599999999999994,1
1643,201502,98.2,1
1644,201502,61.80216,1
1645,201502,122.0,1
1646,201502,133.17616000000004,2
1647,201502,81.9,1
1648,201502,235.0,1
1649,201502,47.760799999999996,1
1649,201503,17.4,1
1649,201504,51.54368,2
1650,201502,69.9,1
1651,201502,144.3,1
1652,201502,97.7,1
1653,201502,47.03324,2
1653,201504,106.976,2
1654,201502,55.751279999999994,1
1655,201502,40.598200000000006,1
1656,201502,98.4,1
1656,201503,86.8684,1
1657,201502,33.9,1
1658,201502,97.60000000000002,1
1659,201502,157.8,1
1660,201502,10.8,1
1661,201502,39.3116,1
1661,201504,30.0,1
1662,201502,28.9,1
1662,201503,55.77748,1
1663,201502,109.9,1
1664,201502,36.0828,1
1665,201502,155.92824,1
1666,201502,149.2,1
1667,201502,57.0,1
1668,201502,96.99999999999999,1
1668,201503,88.84432000000001,1
1669,201502,93.50000000000001,1
1670,201502,37.8176,1
1670,201503,70.25993999999999,4
1671,201502,22.53292,1
1671,201504,230.72268,1
1672,201502,17.8204,1
1673,201502,104.0,1
1674,201502,107.03020000000001,3
1674,201503,29.96096,1
1675,201502,14.200000000000001,1
1676,201502,83.84,1
1676,201503,11.4,1
1676,201504,98.87583999999998,1
1677,201502,109.2,1
1677,201503,33.80799999999999,1
1678,201502,9.3016,1
1679,201502,71.85076000000001,1
1679,201503,156.85160000000002,1
1680,201502,53.3,1
1681,201502,13.7,1
1681,201504,37.8,1
1682,201502,103.4,1
1683,201502,81.9,1
1684,201502,45.210679999999996,1
1685,201502,206.0,1
1686,201502,105.6,1
1687,201502,41.545840000000005,2
1687,201503,197.5564,3
1687,201504,62.73943999999999,2
1688,201502,199.21624,2
1688,201504,28.5,1
1689,201502,30.000000000000004,1
1690,201502,24.6,1
1691,201502,250.70000000000005,1
1692,201502,73.70936,1
1692,201503,55.033500000000004,1
1693,201502,33.92448,1
1694,201502,21.5968,1
1694,201504,199.73691999999997,2
1695,201502,86.3,1
1696,201502,171.8,2
1696,201503,17.115299999999998,1
1697,201502,57.83624,1
1698,201502,8.97672,1
1699,201502,77.0,1
1699,201503,80.04244,1
1700,201502,83.25,1
1701,201502,104.504,1
1701,201503,37.8,1
1702,201502,44.33804,1
1703,201502,54.4,2
1703,201503,107.58400000000002,2
1704,201502,112.438,1
1705,201502,21.137999999999998,1
1706,201502,100.27634,1
1707,201502,29.9,1
1708,201502,193.55786,3
1709,201502,33.9,1
1710,201502,31.86,1
1711,201502,72.30000000000001,1
1712,201502,32.699999999999996,2
1712,201503,67.50458,5
1712,201504,219.60000000000002,2
1713,201502,20.9,1
1714,201502,38.9,1
1715,201502,83.31456,1
1715,201504,74.32039999999999,1
1716,201502,72.71464000000002,1
1717,201502,72.8,1
1717,201504,13.100000000000001,1
1718,201502,110.17920000000001,1
1719,201502,62.99404,2
1719,201503,153.33424000000002,3
1720,201502,38.9848,1
1721,201502,112.26,1
1722,201502,7.29524,2
1722,201503,46.03,1
1723,201502,54.16324,1
1724,201502,57.131519999999995,1
1724,201503,52.23616,1
1724,201504,111.0952,1
1725,201502,27.289120000000004,1
1725,201503,20.06904,1
1726,201502,22.001600000000003,1
1726,201504,86.70000000000002,1
1727,201502,23.8,1
1727,201503,77.02848000000002,1
1728,201502,60.7,1
1729,201502,36.2,1
1730,201502,116.206,1
1730,201503,99.45792,2
1730,201504,165.81804000000002,4
1731,201502,74.18746000000002,1
1731,201503,93.65807999999998,1
1731,201504,62.876,2
1732,201502,18.8496,1
1733,201502,12.8,1
1733,201503,137.50112,5
1733,201504,163.06884000000002,5
1734,201502,20.0,1
1734,201503,98.0,2
1735,201502,73.0,1
1736,201502,72.0,1
1737,201502,109.9,1
1737,201503,227.60000000000002,2
1738,201502,272.20000000000005,1
1739,201502,105.10000000000001,1
1740,201502,45.8668,1
1741,201502,19.9,1
1742,201502,51.30824,1
1742,201503,22.599999999999998,1
1743,201502,88.15759999999999,4
1743,201503,89.70519999999999,2
1743,201504,84.42515999999999,1
1744,201502,38.7,1
1745,201502,41.5,1
1746,201502,58.8,1
1747,201502,14.29088,1
1748,201502,6.96704,1
1748,201503,119.7356,4
1748,201504,196.74403999999998,4
1749,201502,6.137600000000001,1
1749,201503,26.348800000000004,2
1750,201502,30.3,1
1751,201502,11.56668,1
1751,201503,170.56906,5
1751,201504,35.5,1
1752,201502,18.79216,1
1752,201503,17.36892,1
1753,201502,46.688399999999994,1
1754,201502,40.69768,1
1755,201502,91.3776,1
1755,201504,45.006119999999996,1
1756,201502,67.81703999999999,1
1756,201503,20.1096,1
1757,201502,14.8,1
1757,201503,66.3,3
1757,201504,59.9,2
1758,201502,132.9,1
1759,201502,23.01052,1
1759,201504,46.5,1
1760,201502,10.52488,1
1761,201502,47.94464,2
1761,201503,155.56992000000002,3
1762,201502,37.3,1
1762,201504,71.5,1
1763,201502,123.9,1
1764,201502,57.11724,1
1765,201502,65.2584,1
1765,201503,259.32252000000005,5
1765,201504,346.11094,6
1766,201502,205.39999999999998,1
1767,201502,39.69,1
1767,201503,190.20764,2
1768,201502,35.57692,1
1769,201502,51.25392,1
1769,201503,67.92776,1
1770,201502,21.86,1
1771,201502,5.3,1
1772,201502,61.3616,1
1773,201502,88.47999999999999,1
1773,201503,16.2348,1
1774,201503,92.42436000000001,5
1774,201504,261.47687999999994,5
1775,201503,4.8,1
1776,201503,60.932,1
1777,201503,122.36710000000001,1
1778,201503,152.10000000000002,2
1779,201503,72.93152000000002,3
1780,201503,158.0,1
1781,201503,50.1288,1
1782,201503,181.20000000000002,1
1782,201504,71.65755999999999,1
1783,201503,40.1376,1
1784,201503,403.99798000000004,3
1785,201503,10.218,1
1786,201503,108.0,3
1787,201503,150.9816,2
1787,201504,84.96719999999999,2
1788,201503,27.89904,1
1789,201503,120.46280000000002,1
1790,201503,24.3236,1
1791,201503,27.41276,2
1791,201504,31.5044,1
1792,201503,107.12159999999999,1
1793,201503,42.1,3
1793,201504,27.4,1
1794,201503,33.2,1
1794,201504,146.72240000000002,1
1795,201503,51.399359999999994,2
1796,201503,13.9964,1
1797,201503,24.097880000000004,1
1798,201503,112.90000000000002,2
1799,201503,39.567840000000004,1
1799,201504,22.700000000000003,1
1800,201503,3.8783999999999996,1
1801,201503,23.8,1
1802,201503,67.43039999999999,1
1803,201503,34.6,1
1804,201503,39.739200000000004,1
1805,201503,49.8532,1
1806,201503,273.6,1
1807,201503,30.356320000000004,1
1808,201503,80.7216,1
1809,201503,17.08824,1
1810,201503,118.72587999999999,1
1811,201503,25.00228,2
1812,201503,87.11659999999999,4
1812,201504,175.51752000000005,5
1813,201503,46.47599999999999,1
1813,201504,37.6456,1
1814,201503,44.099999999999994,1
1815,201503,238.79544000000004,4
1816,201503,68.94608,1
1816,201504,12.4,1
1817,201503,15.47268,1
1817,201504,36.57368,1
1818,201503,189.17812000000004,3
1818,201504,74.38284,3
1819,201503,29.019199999999998,1
1820,201503,46.1175,2
1821,201503,8.3,1
1822,201503,25.0,1
1823,201503,37.036,2
1823,201504,31.064,1
1824,201503,69.03880000000001,1
1825,201503,55.371599999999994,1
1825,201504,17.8,1
1826,201503,20.8,1
1827,201503,15.3,1
1828,201503,48.58144,1
1829,201503,50.48252,2
1830,201503,18.7072,1
1830,201504,92.6144,1
1831,201503,41.0,1
1832,201503,102.07472000000001,2
1833,201503,28.771099999999997,2
1834,201503,44.488,2
1834,201504,20.9,1
1835,201503,70.3396,1
1836,201503,159.12228000000002,2
1836,201504,24.34888,1
1837,201503,22.7,1
1838,201503,33.92396,1
1839,201503,381.3061599999999,6
1839,201504,148.01824000000005,5
1840,201503,169.6131,3
1841,201503,67.8,1
1842,201503,2.5,1
1843,201503,65.8832,1
1844,201503,39.91736,1
1845,201503,31.4,1
1846,201503,239.00066,2
1847,201503,5.9,1
1848,201503,56.1,1
1849,201503,33.91536,1
1849,201504,63.00108,3
1850,201503,48.0,1
1851,201503,88.62487999999999,2
1851,201504,36.39882,1
1852,201503,9.190319999999998,1
1853,201503,34.599999999999994,1
1854,201503,200.42924,1
1855,201503,79.8,1
1856,201503,56.0608,2
1856,201504,68.04152,2
1857,201503,10.9,1
1858,201503,54.90688000000001,3
1858,201504,114.76104000000001,2
1859,201503,14.68544,1
1860,201503,15.9,1
1861,201503,23.5884,1
1862,201503,9.9,1
1863,201503,75.0,1
1864,201503,152.03719999999998,1
1865,201503,13.738,1
1865,201504,15.181800000000003,1
1866,201503,164.44547999999998,2
1867,201503,66.45556000000002,3
1868,201503,123.27011999999999,1
1869,201503,207.38948,3
1869,201504,39.2084,1
1870,201503,147.98752000000002,2
1871,201503,55.924800000000005,1
1872,201503,97.3616,1
1873,201503,96.56,1
1874,201503,75.75216,1
1874,201504,71.3592,1
1875,201503,242.61672,1
1876,201503,69.52400000000002,1
1877,201503,101.48632,1
1878,201503,155.16042,2
1879,201503,22.005359999999996,1
1880,201503,135.99296,1
1881,201503,18.309759999999997,1
1881,201504,101.20124000000001,2
1882,201503,185.26908000000003,3
1883,201503,57.67576,1
1884,201503,65.95320000000001,2
1884,201504,80.5,1
1885,201503,5.016,1
1886,201503,43.696,1
1887,201503,85.6112,1
1888,201503,132.0,1
1889,201503,117.68052000000002,4
1889,201504,77.904,5
1890,201503,70.94164,3
1891,201503,47.49999999999999,1
1892,201503,204.05336000000003,1
1893,201503,53.864,1
1894,201503,79.57000000000001,1
1895,201503,68.6,1
1896,201503,107.58492,3
1896,201504,57.150700000000015,2
1897,201503,60.1,1
1898,201503,45.09268,3
1898,201504,145.70636000000002,4
1899,201503,23.3448,1
1899,201504,87.46799999999999,2
1900,201503,180.47984,4
1900,201504,168.7772,4
1901,201503,9.6044,1
1902,201503,22.3,1
1903,201503,61.199999999999996,1
1904,201503,196.14352,3
1905,201503,6.9,1
1906,201503,87.88624,2
1907,201503,24.700000000000003,1
1908,201503,25.791740000000004,1
1909,201503,252.10290000000003,3
1910,201503,76.5,1
1911,201503,15.85596,1
1912,201503,124.28,3
1913,201503,36.22,1
1914,201503,27.08,1
1915,201503,139.91523999999998,3
1916,201503,48.2628,1
1917,201503,73.28968,2
1918,201503,50.097319999999996,1
1919,201503,48.757999999999996,1
1920,201503,1.6125,1
1921,201503,45.3716,1
1922,201503,154.52846,2
1923,201503,57.363119999999995,1
1924,201503,16.0012,1
1925,201503,228.40084,1
1926,201503,54.19752000000001,2
1927,201503,39.400400000000005,1
1927,201504,459.4142,8
1928,201503,37.6405,1
1929,201503,39.8384,1
1930,201503,35.8616,1
1931,201503,56.4,1
1931,201504,62.257999999999996,2
1932,201503,26.799999999999997,1
1933,201503,33.3,1
1934,201503,141.5744,1
1935,201503,43.885760000000005,2
1935,201504,20.3,1
1936,201503,85.05311999999999,2
1937,201503,33.3,1
1938,201503,57.62779999999999,2
1938,201504,96.62643999999999,1
1939,201503,76.92776,1
1940,201503,12.49692,1
1941,201503,20.775199999999998,1
1942,201503,48.48031999999999,2
1942,201504,40.334959999999995,2
1943,201503,64.4,1
1944,201503,25.9,1
1945,201503,72.0,1
1946,201503,53.0,1
1947,201503,40.0,1
1948,201503,42.46286,3
1949,201503,146.58708,2
1950,201503,147.68824,3
1950,201504,293.14991999999995,6
1951,201503,52.1096,1
1952,201503,30.17992,1
1953,201503,119.62,2
1953,201504,135.20764,3
1954,201503,25.48606,1
1955,201503,179.10726,4
1955,201504,86.31239999999998,2
1956,201503,367.99576,2
1957,201503,64.16814000000001,1
1958,201503,255.943,2
1958,201504,186.76486,2
1959,201503,51.42224,1
1960,201503,3.7,1
1961,201503,13.7788,1
1962,201503,95.32972,2
1962,201504,73.9,1
1963,201503,36.735800000000005,1
1964,201503,114.866,1
1965,201503,45.40220000000001,1
1966,201503,19.89928,1
1967,201503,90.81143999999999,2
1968,201503,87.9,1
1969,201503,212.68115999999998,6
1970,201503,91.47,2
1970,201504,10.4,1
1971,201503,131.0,1
1972,201503,71.4384,1
1973,201503,37.400000000000006,1
1973,201504,153.72760000000002,2
1974,201503,140.7,1
1975,201503,26.7,1
1976,201503,76.96640000000001,1
1977,201503,360.1,1
1978,201503,90.1636,2
1978,201504,32.6584,1
1979,201503,107.09255999999999,2
1979,201504,62.625280000000004,1
1980,201503,26.299999999999997,1
1980,201504,21.10034,2
1981,201503,98.0254,2
1981,201504,129.5796,4
1982,201503,48.25032,1
1983,201503,68.30891999999999,2
1983,201504,45.1184,1
1984,201503,61.8,1
1985,201503,11.8,1
1986,201503,85.39999999999999,1
1987,201503,51.0,1
1987,201504,26.3451,1
1988,201503,18.9,1
1988,201504,104.42000000000002,1
1989,201503,545.09172,7
1989,201504,254.0176,2
1990,201503,1.47114,1
1990,201504,87.612,3
1991,201503,128.25312,4
1991,201504,15.02384,1
1992,201503,51.9,1
1993,201503,77.60000000000001,2
1993,201504,100.6472,2
1994,201503,170.86,1
1995,201503,29.29024,1
1996,201503,81.0,1
1997,201503,13.6,1
1998,201503,116.13936000000001,2
1999,201503,5.0,1
2000,201503,137.89828,5
2001,201503,65.34328,1
2002,201503,12.187360000000002,1
2003,201503,213.12049999999996,4
2003,201504,275.74202,5
2004,201503,19.36212,2
2004,201504,79.79387999999999,2
2005,201503,34.400000000000006,1
2005,201504,180.97360000000006,4
2006,201503,13.623759999999999,1
2007,201503,67.93776,3
2008,201503,141.7,3
2008,201504,0.34888,1
2009,201503,10.5,1
2010,201503,30.7548,1
2011,201503,19.91952,1
2012,201503,101.92952,1
2012,201504,23.6,1
2013,201503,31.83372,1
2013,201504,65.02300000000001,2
2014,201503,39.1,1
2015,201503,71.6564,1
2015,201504,70.48400000000001,1
2016,201503,83.30440000000002,1
2017,201503,110.094,2
2018,201503,40.391600000000004,2
2019,201503,87.65216,2
2019,201504,79.8368,2
2020,201503,27.7544,2
2020,201504,11.075680000000002,2
2021,201503,40.87644,1
2022,201503,123.32888000000001,2
2022,201504,8.03792,1
2023,201503,16.32096,1
2024,201503,28.41814,1
2025,201503,93.69824,1
2026,201503,29.23948,1
2026,201504,50.98,1
2027,201503,106.4808,1
2028,201503,23.3,1
2029,201503,95.48239999999998,1
2030,201503,23.08832,1
2031,201503,21.200000000000003,1
2032,201503,34.52588,1
2033,201503,30.9344,1
2034,201503,92.1444,1
2035,201503,17.8,1
2036,201503,121.36743999999997,2
2036,201504,69.1713,3
2037,201503,37.91376,2
2037,201504,23.58138,3
2038,201503,55.0,1
2039,201503,21.3,1
2040,201503,42.798,1
2041,201503,48.65880000000001,1
2042,201503,109.52284,3
2042,201504,51.22356,2
2043,201503,34.300000000000004,1
2044,201503,33.70172,1
2045,201503,13.18008,1
2045,201504,15.04236,1
2046,201503,26.37936,1
2047,201503,44.4208,1
2047,201504,41.599999999999994,1
2048,201503,125.57497999999998,3
2049,201503,22.3,1
2049,201504,30.9395,1
2050,201503,69.43263999999999,1
2050,201504,41.631479999999996,1
2051,201503,22.199,1
2052,201503,43.373,1
2053,201503,56.757039999999996,2
2053,201504,46.56436,2
2054,201503,26.5,1
2054,201504,31.4,1
2055,201503,27.900000000000002,1
2056,201503,21.9,1
2057,201503,13.8,1
2058,201503,52.3386,1
2059,201503,12.9,1
2060,201503,37.699999999999996,1
2061,201503,34.17992,1
2061,201504,64.08488,1
2062,201503,79.54525999999998,2
2062,201504,181.88204000000002,4
2063,201503,166.48271999999997,1
2064,201503,40.23408,3
2064,201504,35.25328,2
2065,201503,64.6156,1
2066,201503,48.9,2
2067,201503,53.0,1
2068,201503,42.3,1
2069,201503,23.4,1
2070,201503,47.0,1
2071,201503,296.7,1
2072,201503,66.0,1
2072,201504,137.89999999999998,3
2073,201503,56.57588,1
2074,201503,53.62,1
2075,201503,48.5,1
2076,201503,10.21528,1
2077,201503,13.600000000000001,1
2078,201503,23.037280000000003,1
2079,201503,112.65220000000002,5
2080,201503,100.0212,2
2080,201504,171.7748,5
2081,201503,72.75001999999999,1
2082,201503,21.9,1
2083,201503,30.175839999999997,1
2084,201503,38.35664,1
2085,201503,94.43648000000003,2
2086,201503,23.662760000000006,1
2087,201503,112.30160000000001,1
2088,201503,57.45,1
2089,201503,22.0,1
2090,201503,41.846000000000004,1
2091,201503,104.70060000000001,3
2092,201503,39.8,1
2093,201503,5.199999999999999,1
2094,201503,36.52611999999999,1
2095,201503,41.08458,1
2096,201503,78.8,1
2097,201503,88.0,1
2098,201503,30.9912,1
2099,201503,70.45240000000001,1
2099,201504,64.94328,1
2100,201503,17.0,1
2101,201503,26.28712,1
2102,201503,67.6736,1
2103,201503,83.6264,1
2103,201504,67.35040000000001,1
2104,201503,17.3,1
2104,201504,31.761779999999998,2
2105,201503,76.32860000000001,3
2105,201504,115.85040000000001,3
2106,201503,10.590359999999999,1
2107,201503,38.14959999999999,1
2107,201504,72.4008,2
2108,201503,100.5,1
2109,201503,29.636000000000003,1
2110,201503,165.4,1
2110,201504,84.5,1
2111,201503,24.1468,1
2112,201503,18.1,1
2113,201503,54.41479999999999,1
2113,201504,2.7800000000000002,1
2114,201503,39.780800000000006,1
2115,201503,32.9876,2
2115,201504,242.55208000000005,4
2116,201503,31.3,1
2117,201503,104.5,2
2118,201503,78.1336,2
2118,201504,53.79272,2
2119,201503,239.0,1
2120,201503,3.9,1
2121,201503,3.7199999999999998,1
2122,201503,106.60468,2
2123,201503,34.02984,1
2123,201504,136.36036,4
2124,201503,47.897999999999996,1
2125,201503,162.23720000000003,1
2126,201503,55.025999999999996,1
2127,201503,26.20608,1
2128,201503,32.47824,1
2129,201503,44.19,1
2130,201503,37.708800000000004,1
2131,201503,78.8,1
2132,201503,37.897200000000005,1
2133,201503,39.88804,1
2133,201504,21.802480000000003,1
2134,201503,88.0,1
2134,201504,67.0,1
2135,201503,14.7,1
2136,201503,28.7,1
2137,201503,49.748000000000005,1
2138,201503,29.799999999999997,1
2139,201503,64.77176,1
2140,201503,22.148000000000003,1
2141,201503,28.7,1
2142,201503,20.00756,1
2143,201503,6.9,1
2144,201503,10.67172,1
2145,201503,41.0488,1
2146,201503,60.8692,1
2147,201503,13.0,1
2148,201503,40.3,1
2149,201503,43.9,1
2150,201503,114.7768,1
2151,201503,155.0,1
2151,201504,78.06944,1
2152,201503,96.60000000000001,1
2152,201504,4.88912,1
2153,201503,170.87416000000002,1
2154,201503,24.4,1
2154,201504,79.1,1
2155,201503,20.0,1
2156,201503,79.0774,2
2156,201504,40.2232,1
2157,201503,19.528,1
2157,201504,18.541040000000002,1
2158,201503,46.6,2
2159,201503,79.6806,1
2159,201504,100.54388000000002,4
2160,201503,17.35012,1
2161,201503,19.9,1
2162,201503,103.28640000000001,1
2162,201504,69.7312,1
2163,201503,97.91336,1
2164,201503,97.29999999999998,1
2165,201503,24.2,1
2166,201503,17.268,1
2167,201503,30.72282,1
2168,201503,171.5416,1
2169,201503,57.3192,1
2170,201503,29.5807,1
2171,201503,21.1,1
2172,201503,34.183840000000004,1
2172,201504,58.82328,3
2173,201503,42.699999999999996,1
2174,201503,20.3,1
2175,201503,45.2588,1
2176,201503,33.362,1
2177,201503,47.44956,1
2178,201503,21.6,1
2179,201503,114.0,1
2180,201503,3.8,1
2180,201504,60.559200000000004,2
2181,201503,13.6,1
2182,201503,2.3422,1
2183,201503,133.93492,1
2184,201503,82.2428,1
2185,201503,145.77014,1
2185,201504,64.6474,1
2186,201503,92.91359999999999,1
2187,201503,35.860839999999996,1
2188,201503,36.706720000000004,1
2189,201503,167.8,1
2189,201504,202.42612,2
2190,201503,33.63452,1
2191,201503,29.601399999999998,1
2192,201503,13.4032,1
2193,201503,35.6,1
2193,201504,41.7,2
2194,201503,52.51904,1
2194,201504,64.488,1
2195,201503,26.312000000000005,1
2196,201503,43.0,1
2197,201503,138.2,1
2198,201504,34.7,1
2199,201504,130.71222,1
2200,201504,45.38987999999999,1
2201,201504,203.79124000000002,5
2202,201504,25.826400000000003,1
2203,201504,13.145800000000001,1
2204,201504,132.04672,1
2205,201504,77.66000000000001,2
2206,201504,47.48702,1
2207,201504,24.403600000000004,1
2208,201504,36.374199999999995,1
2209,201504,105.98292,3
2210,201504,164.82184,4
2211,201504,28.200000000000003,1
2212,201504,34.52572,1
2213,201504,44.599999999999994,1
2214,201504,93.87040000000002,1
2215,201504,19.3,1
2216,201504,18.09032,1
2217,201504,72.9344,1
2218,201504,33.089999999999996,1
2219,201504,44.099999999999994,1
2220,201504,25.926800000000004,1
2221,201504,66.61726,2
2222,201504,74.43360000000001,1
2223,201504,5.5189200000000005,1
2224,201504,11.599960000000001,3
2225,201504,20.2482,1
2226,201504,29.2,1
2227,201504,111.10000000000001,2
2228,201504,365.91599999999994,1
2229,201504,38.581880000000005,1
2230,201504,223.81484,1
2231,201504,49.4156,1
2232,201504,78.37759999999999,1
2233,201504,77.89872000000001,1
2234,201504,14.8453,1
2235,201504,39.0624,1
2236,201504,3.4568,1
2237,201504,185.10000000000002,1
2238,201504,18.5,1
2239,201504,50.02,1
2240,201504,19.4204,1
2241,201504,47.96667999999999,2
2242,201504,78.9,1
2243,201504,21.5392,1
2244,201504,21.8,1
2245,201504,13.7,1
2246,201504,69.6,1
2247,201504,75.56388,1
2248,201504,405.63568,2
2249,201504,118.79154000000001,2
2250,201504,46.42,1
2251,201504,718.5063799999999,5
2252,201504,106.70000000000003,1
2253,201504,13.100000000000001,1
2254,201504,20.6,1
2255,201504,102.19184,3
2256,201504,72.96984,1
2257,201504,91.7386,1
2258,201504,274.88991999999996,1
2259,201504,134.612,1
2260,201504,77.14880000000001,1
2261,201504,86.26800000000001,2
2262,201504,168.1,2
2263,201504,184.5768,2
2264,201504,229.51512,2
2265,201504,126.1704,1
2266,201504,86.4,1
2267,201504,28.700000000000003,1
2268,201504,78.5321,1
2269,201504,48.0,1
2270,201504,31.397600000000004,1
2271,201504,40.4016,1
2272,201504,5.7948,1
2273,201504,53.1,1
2274,201504,101.86962,6
2275,201504,7.004,2
2276,201504,23.9,1
2277,201504,144.79372,2
2278,201504,17.70288,1
2279,201504,82.984,1
2280,201504,22.965200000000003,1
2281,201504,55.8832,1
2282,201504,91.7,1
2283,201504,75.22972,2
2284,201504,25.285919999999997,1
2285,201504,65.5,1
2286,201504,13.56168,1
2287,201504,18.9,1
2288,201504,38.61843999999999,2
2289,201504,63.599999999999994,1
2290,201504,19.97932,1
2291,201504,99.8148,1
2292,201504,18.5216,1
2293,201504,180.66688,2
2294,201504,85.16023999999997,1
2295,201504,45.23024,2
2296,201504,133.2036,4
2297,201504,253.50000000000003,2
2298,201504,103.436,1
2299,201504,102.9,1
2300,201504,79.16496000000001,1
2301,201504,304.3448,2
2302,201504,90.43263999999999,2
2303,201504,153.12763999999999,3
2304,201504,399.8,2
2305,201504,47.5,1
2306,201504,5.1852,1
2307,201504,57.9,2
2308,201504,106.19999999999999,1
2309,201504,69.26603999999999,1
2310,201504,95.4388,2
2311,201504,30.05556,1
2312,201504,11.06624,1
2313,201504,26.92428,1
2314,201504,12.691639999999998,1
2315,201504,12.7,1
2316,201504,31.1,1
2317,201504,916.0,1
2318,201504,88.69036,2
2319,201504,73.58904,2
2320,201504,20.18028,1
2321,201504,51.927200000000006,1
2322,201504,12.700439999999999,1
2323,201504,88.80000000000001,1
2324,201504,11.57096,1
2325,201504,69.5,1
2326,201504,7.0682,1
2327,201504,15.9,1
2328,201504,57.52,1
2329,201504,49.93304,1
2330,201504,127.36524000000003,1
